epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
1,0.6558621595887577,0.5792349726775956,0.6247738103071848,0.6410706450197455
2,0.5728530068607891,0.7015863722538196,0.5333616733551025,0.773365511189118
3,0.5185523655484704,0.7534710605553696,0.48114702602227527,0.773365511189118
4,0.48552274353363933,0.775663544106167,0.45152010520299274,0.751645458534445
5,0.43636795352487,0.8077116092338574,0.4453375885883967,0.7422114962702939
6,0.41678805999896107,0.8141658302665329,0.4586440523465474,0.7654673102237823
7,0.4183770488290226,0.8173023307683729,0.41954484085241955,0.8089074155331286
8,0.38957657095263987,0.8391044942567191,0.5066721389691035,0.7441860465116279
9,0.40167324902380214,0.8192678710828594,0.4060736795266469,0.7689776217639316
10,0.36669438650064606,0.8424640347942456,0.39120522638161975,0.813295304958315
11,0.3486065676107126,0.8558046169287388,0.3610635871688525,0.8038613426941641
12,0.32807986832716884,0.8602096576335452,0.3786129727959633,0.7827994734532691
13,0.28507527621353373,0.8755994200959072,0.45501846571763355,0.7485739359368144
14,0.2763484847896239,0.8735084197613472,0.40164267520109814,0.7887231241772708
15,0.27686724039342475,0.8858453217352515,0.34069157143433887,0.8271171566476525
16,0.28663953601875725,0.8800044608007137,0.34775631378094357,0.8453268977621764
17,0.2340638604672516,0.9175030668004907,0.4334246814250946,0.7812637121544537
18,0.20971184311544194,0.9072153451544552,0.37036266426245373,0.8111013602457218
19,0.2223551557673251,0.9113555258168842,0.3529382248719533,0.8249232119350592
20,0.19246283743311376,0.9338546894167503,0.3935916523138682,0.831505046072839
21,0.19580193889765618,0.9175448868071818,0.3861924707889557,0.7922334357174199
22,0.18115695259150336,0.9222566075610572,0.365702452758948,0.8481790258885475
23,0.15082089224939838,0.9498996319839411,0.3849993919332822,0.8242650285212814
24,0.1711128260666395,0.9372560499609679,0.39480401078859967,0.8111013602457218
25,0.1946185088634272,0.9331995093119215,0.40675081809361774,0.8111013602457218
26,0.1097798270844471,0.9601037136165942,0.3756248826781909,0.8271171566476525
27,0.13219287957283943,0.9584030333444853,0.3592782790462176,0.8198771390960948
28,0.11875992065624279,0.9556986729117876,0.4910350441932678,0.82141290039491
29,0.16672544990090982,0.9352068696330991,0.4271360735098521,0.8336989907854322
30,0.10138161375652999,0.9703496152559384,0.47217346479495365,0.8569548047389206
31,0.09518355201683282,0.9737509758001561,0.44497567415237427,0.8525669153137341
32,0.17734874218620142,0.9447975911676145,0.4333262915412585,0.8503729706011409
33,0.097856824813575,0.9659027545444407,0.4674841637412707,0.8154892496709083
34,0.10215765515835408,0.9696526151444185,0.5150066042939822,0.8554190434401053
35,0.06812487301923444,0.9700011152001784,0.46487299104531604,0.8481790258885475
36,0.09162334556458518,0.9723987955838073,0.5047914783159891,0.8293111013602457
37,0.036104677471859546,0.9805536968885915,0.6307444721460342,0.8148310662571303
38,0.06208703956594143,0.9747964759674361,0.6167323986689249,0.8154892496709083
39,0.13138118109782226,0.9560471729675477,0.5989359691739082,0.7988152698551997
40,0.08645105072184164,0.9737509758001561,0.6343140030900637,0.8176831943835016
41,0.048559779354143434,0.9832998773279804,0.6120430156588554,0.7966213251426064
42,0.0721431347877061,0.9737509758001561,0.6691148777802786,0.8016673979815709
